�������,"���, �","���, �","���, �","���, ����",
Суп 4 сезона из цветной капусты,"
0.1 ","
0.1 ","
8.4 ","
38 "
Суп 4 сезона щавелевый,"
1.7 ","
0.1 ","
11.7 ","
52 "
Суп Asian Fusion грибной с яйцом,"
31.0 ","
12.0 ","
34.0 ","
368 "
Суп Hortex грибной с подберезовиками,"
2.7 ","
0.3 ","
8.2 ","
52 "
Суп Hortex зимний,"
2.1 ","
0.3 ","
3.5 ","
32 "
Суп Hortex из цветной капусты с картофелем и укропом,"
1.9 ","
0.2 ","
5.4 ","
36 "
Суп Hortex итальянский,"
1.8 ","
0.3 ","
4.1 ","
32 "
Суп Hortex осенний,"
2.5 ","
0.3 ","
3.7 ","
34 "
Суп Hortex президентский,"
1.3 ","
0.2 ","
3.4 ","
25 "
Суп Hortex рассольник,"
1.4 ","
0.1 ","
7.3 ","
38 "
Суп Hortex с шампиньонами,"
1.9 ","
0.3 ","
5.6 ","
37 "
Суп Hortex щавелевый,"
1.3 ","
0.4 ","
7.9 ","
45 "
Суп Yelli Азиатский из фасоли,"
21.0 ","
2.0 ","
44.0 ","
280 "
Суп Yelli из киноа с красным рисом и чечевицей,"
13.0 ","
3.5 ","
50.0 ","
280 "
Суп Yelli Итальянский с мелкой пастой,"
18.0 ","
1.5 ","
55.0 ","
310 "
Суп Yelli Масурдал из чечевицы,"
22.0 ","
1.5 ","
49.0 ","
300 "
Суп Yelli Семь бобов,"
20.0 ","
1.5 ","
50.0 ","
290 "
Суп Yelli Турецкий с булгуром,"
19.0 ","
1.5 ","
54.0 ","
310 "
Суп Yelli Чаудер с рисом и кукурузой,"
10.7 ","
1.2 ","
76.0 ","
350 "
Суп гороховый,"
4.4 ","
2.4 ","
8.9 ","
66 "
Суп грибной,"
1.9 ","
2.4 ","
5.7 ","
50 "
Суп Домашнее Бистро гороховый с копченостями,"
7.0 ","
12.0 ","
40.0 ","
266 "
Суп Домашнее Бистро грибной с белыми грибами,"
4.0 ","
10.0 ","
42.0 ","
274 "
Суп Домашнее Бистро куриный с вермишелью,"
7.0 ","
8.0 ","
40.0 ","
260 "
Суп Домашнее Бистро рассольник с говядиной,"
1.5 ","
7.0 ","
11.0 ","
109 "
Суп из зелёного горошка,"
3.2 ","
1.2 ","
11.2 ","
56 "
Суп из лука-порея с макаронами,"
1.4 ","
1.1 ","
6.6 ","
39 "
Суп из помидоров,"
1.3 ","
1.8 ","
1.9 ","
28 "
Суп из помидоров с макаронами,"
1.5 ","
1.8 ","
3.3 ","
35 "
Суп из помидоров с рисом,"
1.5 ","
1.8 ","
3.9 ","
37 "
Суп из сельдерея,"
1.6 ","
1.8 ","
4.5 ","
37 "
Суп из стручковой фасоли,"
2.2 ","
0.6 ","
8.9 ","
43 "
Суп из цветной капусты (общепит),"
1.6 ","
0.5 ","
4.9 ","
28 "
Суп из шпината с картофелем,"
2.2 ","
0.9 ","
6.6 ","
40 "
Суп Итальянский с мелкой пастой,"
18.0 ","
1.5 ","
55.0 ","
310 "
Суп картофельный,"
1.4 ","
1.1 ","
6.6 ","
39 "
Суп картофельный с крупой,"
1.3 ","
1.2 ","
9.5 ","
54 "
Суп картофельный с макаронными изделиями,"
1.3 ","
1.0 ","
8.4 ","
48 "
Суп Лидкон гороховый со вкусом копченостей,"
16.0 ","
4.5 ","
42.0 ","
270 "
Суп лимонный с рисом,"
1.4 ","
2.2 ","
8.7 ","
58 "
Суп луковый,"
1.4 ","
2.7 ","
4.0 ","
44 "
Суп молочный с макаронами,"
2.2 ","
1.9 ","
7.9 ","
58 "
Суп молочный с рисом,"
1.8 ","
1.9 ","
7.3 ","
54 "
Суп овощной,"
1.7 ","
1.8 ","
6.2 ","
43 "
Суп овощной с фасолью,"
1.6 ","
2.1 ","
5.2 ","
46 "
Суп перловый с грибами,"
1.6 ","
1.2 ","
6.4 ","
43 "
Суп пшенный с мясом,"
2.9 ","
2.2 ","
6.4 ","
57 "
Суп рисовый с мясом,"
0.7 ","
1.1 ","
5.2 ","
34 "
Суп Русский продукт Суперсуп куриный Звёздочки,"
14.5 ","
3.7 ","
64.0 ","
347 "
Суп с бобовыми,"
3.4 ","
2.2 ","
1.4 ","
66 "
