�������,"���, �","���, �","���, �","���, ����",
Гречневая крупа Мистраль зеленая,"
13.4 ","
3.0 ","
68.0 ","
328 "
Гречневая крупа Мистраль ядрица,"
13.6 ","
3.3 ","
65.0 ","
353 "
Гречневая крупа Пассим Алтайская,"
12.6 ","
2.6 ","
68.0 ","
329 "
Гречневая манка Гарнец безглютеновая,"
12.5 ","
2.5 ","
70.0 ","
350 "
Гречневые хлопья,"
9.0 ","
2.4 ","
67.0 ","
330 "
Гречневые хлопья Makfa,"
8.0 ","
3.0 ","
79.0 ","
375 "
Гречневые хлопья Myllyn Paras,"
13.0 ","
1.7 ","
67.5 ","
340 "
Гречневые хлопья Myllyn Paras для каши,"
13.0 ","
1.7 ","
67.5 ","
340 "
Гречневые хлопья Агро-Альянс,"
11.0 ","
2.0 ","
74.0 ","
370 "
Гречневые хлопья Алтайская сказка,"
12.8 ","
3.4 ","
66.1 ","
346 "
Гречневые хлопья Мистраль,"
12.6 ","
2.3 ","
59.0 ","
345 "
Гречневые хлопья Пассим,"
9.5 ","
2.3 ","
65.8 ","
322 "
Каша 4-х зерновая Myllyn Paras,"
11.4 ","
2.8 ","
61.1 ","
320 "
Каша 7 злаков Маtti,"
12.0 ","
5.0 ","
56.0 ","
320 "
Киноа,"
14.1 ","
6.1 ","
57.2 ","
368 "
Киноа Мистраль,"
14.0 ","
6.0 ","
64.0 ","
368 "
Котлеты гречневые Мистраль,"
12.0 ","
3.0 ","
58.0 ","
310 "
Котлеты нутовые Вкусное дело,"
20.8 ","
1.8 ","
49.7 ","
288 "
Котлеты нутовые Мистраль,"
12.0 ","
12.0 ","
53.0 ","
360 "
Котлеты чечевичные Вкусное дело,"
19.2 ","
2.2 ","
54.8 ","
307 "
Крупа Увелка Дружба рис и пшено,"
8.0 ","
1.0 ","
77.0 ","
350 "
Кукурузная крупа,"
8.3 ","
1.2 ","
75.0 ","
337 "
Кукурузная крупа Makfa,"
8.3 ","
1.2 ","
71.0 ","
328 "
Кукурузная крупа Makfa в пакетиках,"
8.3 ","
1.2 ","
71.0 ","
328 "
Кукурузная манка Гарнец безглютеновая,"
23.0 ","
1.6 ","
50.8 ","
314 "
Кукурузные хлопья,"
6.9 ","
2.5 ","
83.6 ","
363 "
Кукурузные хлопья 365 дней,"
7.5 ","
1.5 ","
78.0 ","
360 "
Кукурузные хлопья Алтайская сказка,"
8.3 ","
1.2 ","
75.0 ","
325 "
Кукурузные хлопья На здоровье Кунцево,"
6.5 ","
1.0 ","
89.0 ","
390 "
Кус-кус приготовленный,"
3.8 ","
0.2 ","
21.8 ","
112 "
Кус-кус сухой,"
12.8 ","
0.6 ","
72.4 ","
376 "
Кускус Агро-Альянс,"
12.0 ","
2.5 ","
75.0 ","
370 "
Кускус Готово! с томатами,"
13.0 ","
1.6 ","
73.0 ","
350 "
Льняная каша Лакомства для здоровья с кэробом и кунжутом,"
17.0 ","
37.0 ","
31.0 ","
500 "
Льняная каша с кунжутом,"
34.0 ","
14.0 ","
12.0 ","
312 "
Льняные отруби Dr. Dias,"
30.0 ","
10.0 ","
10.0 ","
250 "
Льняные отруби Dr. Dias с семечкой,"
30.0 ","
10.0 ","
10.0 ","
250 "
Манная каша на воде,"
2.5 ","
0.2 ","
16.8 ","
80 "
Манная каша на молоке,"
3.0 ","
3.2 ","
15.3 ","
98 "
Манная крупа,"
10.3 ","
1.0 ","
67.4 ","
328 "
Манная крупа Makfa,"
10.3 ","
1.0 ","
70.6 ","
333 "
Манная крупа Myllyn Paras,"
12.0 ","
2.0 ","
69.0 ","
348 "
Манная крупа Агро-Альянс,"
10.0 ","
1.0 ","
69.0 ","
330 "
Манная крупа Мистраль Семолина,"
14.1 ","
1.6 ","
69.7 ","
348 "
Манная крупа с отрубями БИО Черный хлеб,"
13.1 ","
4.6 ","
61.5 ","
340 "
Мюсли AXA хрустящие медовые с фруктами и орехами,"
7.8 ","
13.1 ","
56.7 ","
376 "
Мюсли Horeca Select с фруктами и орехами,"
11.4 ","
7.8 ","
56.7 ","
363 "
Мюсли Matti Банан и Шоколад,"
7.0 ","
13.0 ","
62.0 ","
390 "
